0,1,2,3,4,5
0.500444214115573,0.592980533156477,0.2849596207360742,0.63285550073825,0.40389797749466855,0.1637436539545082
0.3566598662830127,0.613288717103878,0.5584482249825499,0.25374947168231493,0.6174264905382072,0.47191489347422483
0.5775617945424413,0.5584488659487741,0.25182629690544156,0.5623085488983971,0.36506523342420677,0.8085798951266256
0.63898006809204,0.4995328030119226,0.2876194892775325,0.501241319802185,0.5229572157545989,0.24109152759875244
0.9478572482318941,0.5712242937495533,0.8385155677544794,0.26088742750139204,0.8268586518714539,0.20978877195873502
0.35593523577435,0.6017319395814995,0.49991800513408724,0.004468705676333229,0.26237580786748044,0.6625563183046596
0.9199578823737197,0.6784127648680351,0.43315820167103025,0.6540469697392183,0.25450684171395144,0.5950331921214721
0.21256972277684774,0.488105381175079,0.4631186520065581,0.6551948903119313,0.42764777493692935,0.737543814747897
0.4495198562896927,0.6622870524467875,0.6520064255615236,0.11096777624327069,0.49776438351296154,0.49743091661944877
0.32967809955484684,0.5269762303156164,0.19031559732734277,0.6045599663636352,0.5950041727637158,0.551899185504611
1.0,0.5625857613830684,0.503926100831853,0.3392480717543036,0.5512187719742403,0.29198795759177665
0.7519200215427277,0.3566726812626688,0.5226641159295238,0.8998218415285894,0.7297571116308553,0.5400002753952383
0.774179798884386,0.4787982848977359,0.6537838200591156,0.4939636918944836,0.3035889655313208,0.5786323361365212
0.6824917679792254,0.41876500880928413,0.2641182983857553,0.38126897925394493,0.0,0.36490124053935225
0.26861380444051175,0.906477454789807,0.37371615534278313,0.1723196634268607,0.6693526490647219,0.45395419685197597
0.5000408872038002,0.5288779612317025,0.5331336769616026,0.4129287348147737,0.6866200732396932,0.5977776099755099
0.3879360206131613,0.45472553951716943,0.2955725772895905,0.547867180091827,0.6420493430804033,0.6240329912352295
0.616617436038593,0.46397032782851677,0.8151475552189551,0.4473708393467309,0.49622405173331274,0.42080810976214017
0.5067662469500945,0.44050509954772127,0.9084901268529303,0.5777212383760405,0.14348410458337152,0.4006888123966574
0.19840947865600228,0.6712176709922609,0.7730829145314402,0.3971560157802792,0.6163686897344322,0.44675826406009017
