0,1,2,3,4,5
0.4276074237830537,0.4963411880770986,0.09976718183876428,0.8198150374548495,0.16512032191002285,0.3465759202510947
0.6029523419855816,0.2696339959193501,0.3053527757408256,0.3337516060214923,0.6122135422240687,0.9441179899116559
0.514989612895219,0.29391785679318183,0.6098500859335773,0.3934013993702475,0.5034218632078328,0.7311034511272047
0.3644750609060057,0.5087902369078109,0.339643165223429,0.47724257488229127,0.5559889535114124,0.3185418209665902
0.4424672294389712,0.4620369031594146,0.3854896099462318,0.28063087139202003,0.23609010325010923,0.4778029405599802
0.4557691182437273,0.9325175723956397,0.04283943429141132,0.5285626504761762,0.5777009908610926,0.7663068150570062
0.6027570588004785,0.34610567079352605,0.5070712799970414,0.6104781912070573,0.44729373145124074,0.6540759629524792
0.15088605904597807,0.8371493157249436,0.7869072754831085,0.44306680633172657,0.6236319701440217,0.5162158306995468
0.34898062787099426,0.5237928686029769,0.6978062449820843,0.4344076275077366,0.4354416329998778,0.4928702971162571
0.5897228911698311,0.750814232888231,0.38605697932038185,0.6040038375751153,0.5482756231305513,0.15269325265808295
0.4271195764088183,0.48183865630336553,0.4995246773951372,0.5692275361935134,0.1180470141830852,0.5158888235814882
0.3778590063613846,0.23261580625729844,0.607035479604413,0.6472630165448447,0.3825161084096482,0.6676980842766579
0.4343267914891418,0.5197466829456008,0.2975760900511929,0.8091789132591894,0.0,0.48963241573517297
0.6396058327940549,0.11935432340198086,0.47094387044902347,0.4923463626231748,0.6643131192457405,0.7450625112010144
0.43006046577550305,0.24308731007241208,0.7677561824206532,0.7392800963367903,0.4189802156774095,0.5739722976463768
0.5798787323784856,0.6150394944496028,0.5460051545218031,0.7752800606677399,0.17569778334159292,0.705520265787911
0.5796128921724728,0.4656688746968882,0.7308232237387147,0.060221479989258836,0.7285333108256682,0.5806817864868175
0.29101822477631206,0.5896459044961437,0.4490901504202598,1.0,0.857006919917178,0.5910944627648479
0.3699314008335381,0.3958314711600293,0.4450931606179634,0.40025115053947175,0.33504081030640454,0.3943904703365558
0.45441108597482843,0.4085166845337856,0.3738713243478199,0.3299603230976936,0.9933539882921638,0.22618380138262464
